Timestamp, FixationPointX, FixationPointY, FixationPointZ,LeftGazeX, LeftGazeY, LeftGazeZ, RightGazeX, RightGazeY, RightGazeZ,LeftGazeOriginX, LeftGazeOriginY, LeftGazeOriginZ, RightGazeOriginX, RightGazeOriginY, RightGazeOriginZ,LeftPupilDiameter, RightPupilDiameter, LeftEyeOpenness, RightEyeOpenness
2023-09-18 11:54:22.074, 0, 0, 0,0, 0, 0, 0, 0, 0,25.46097, -2.625992, -24.51447, -32.90579, -6.132401, -26.21753,-1, -1, 1, 1
2023-09-18 11:54:22.083, 0, 0, 0,0, 0, 0, 0, 0, 0,25.08667, -2.561707, -24.62372, -31.42889, -2.936768, -26.34254,-1, -1, 1, 1
2023-09-18 11:54:22.094, 0, 0, 0,0, 0, 0, 0, 0, 0,25.08667, -2.561707, -24.62372, -31.42889, -2.936768, -26.34254,-1, -1, 1, 1
2023-09-18 11:54:22.103, 0, 0, 0,0, 0, 0, 0, 0, 0,25.08667, -2.561707, -24.62372, -32.59801, -1.18338, -27.25143,-1, -1, 1, 1
2023-09-18 11:54:22.112, 0, 0, 0,0, 0, 0, 0, 0, 0,25.10052, -2.360764, -24.51501, -31.59184, -3.603058, -26.74345,-1, -1, 1, 1
2023-09-18 11:54:22.123, 0, 0, 0,0, 0, 0, 0, 0, 0,25.26796, -2.222443, -24.45438, -31.59184, -3.603058, -26.74345,-1, -1, 1, 1
2023-09-18 11:54:22.134, 0, 0, 0,0, 0, 0, 0, 0, 0,25.28403, -2.013657, -24.38773, -33.31163, -5.800735, -26.33051,-1, -1, 1, 1
2023-09-18 11:54:22.146, 0, 0, 0,0, 0, 0, 0, 0, 0,25.34888, -1.764999, -24.27881, -33.31163, -5.800735, -26.33051,-1, -1, 1, 1
2023-09-18 11:54:22.156, 0, 0, 0,0, 0, 0, 0, 0, 0,25.34888, -1.764999, -24.27881, -33.31163, -5.800735, -26.33051,-1, -1, 1, 1
2023-09-18 11:54:22.168, 0, 0, 0,0, 0, 0, 0, 0, 0,25.25803, -1.227844, -24.1599, -33.62492, -5.207672, -25.65866,-1, -1, 1, 1
2023-09-18 11:54:22.178, 0, 0, 0,0, 0, 0, 0, 0, 0,25.35141, -1.054443, -24.07997, -33.60335, -4.587372, -25.0459,-1, -1, 1, 1
2023-09-18 11:54:22.190, 0, 0, 0,0, 0, 0, 0, 0, 0,25.35303, -0.8549957, -24.01944, -33.58093, -4.245712, -24.75343,-1, -1, 1, 1
2023-09-18 11:54:22.199, 0, 0, 0,0, 0, 0, 0, 0, 0,25.49925, -0.4658661, -23.87633, -33.39677, -3.38826, -24.05502,-1, -1, 1, 1
2023-09-18 11:54:22.215, 0, 0, 0,0, 0, 0, 0, 0, 0,25.58707, -0.3888092, -23.85257, -33.23599, -2.951797, -23.71165,-1, -1, 1, 1
2023-09-18 11:54:22.225, 0, 0, 0,0, 0, 0, 0, 0, 0,25.77963, -0.1871338, -23.73172, -30.62753, 0.5893555, -22.33568,-1, -1, 1, 1
2023-09-18 11:54:22.235, 0, 0, 0,0, 0, 0, 0, 0, 0,25.77963, -0.1871338, -23.73172, -32.71274, -1.720398, -22.85214,-1, -1, 1, 1
2023-09-18 11:54:22.247, 0, 0, 0,0, 0, 0, 0, 0, 0,25.77963, -0.1871338, -23.73172, -32.54974, -1.280838, -22.62402,-1, -1, 1, 1
