Timestamp, FixationPointX, FixationPointY, FixationPointZ,LeftGazeX, LeftGazeY, LeftGazeZ, RightGazeX, RightGazeY, RightGazeZ,LeftGazeOriginX, LeftGazeOriginY, LeftGazeOriginZ, RightGazeOriginX, RightGazeOriginY, RightGazeOriginZ,LeftPupilDiameter, RightPupilDiameter, LeftEyeOpenness, RightEyeOpenness
2023-09-18 11:58:12.238, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.250, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.266, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.274, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.283, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.294, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.305, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.316, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.327, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.338, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.349, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.361, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.371, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.383, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.394, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.405, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.425, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.434, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.443, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.452, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.460, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.472, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.483, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.494, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.504, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.516, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.527, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.538, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.550, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.561, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.579, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.587, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.595, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.605, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.617, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.627, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.640, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.650, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.662, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.673, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.683, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.694, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.706, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.717, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.736, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.749, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.758, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.768, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.777, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.788, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.798, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.807, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.816, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.827, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.838, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.850, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.861, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.873, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.891, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.900, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.910, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.923, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.933, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.941, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.954, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.964, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.974, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.985, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:12.996, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.006, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.017, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.028, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.046, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.056, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.066, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.077, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.086, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.097, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.106, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.117, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.129, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.140, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.149, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.161, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.173, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.183, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.202, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.214, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.223, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.232, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.240, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.250, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.260, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.271, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.282, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.294, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.304, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.315, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.327, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.338, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.355, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.370, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.379, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.387, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.396, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.405, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.415, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.427, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.437, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.448, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.461, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.471, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.482, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.494, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.511, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.520, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.529, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.538, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.548, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.560, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.571, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.582, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.593, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.605, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.616, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.626, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.641, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.650, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
2023-09-18 11:58:13.666, 0, 0, 0,0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, 0,-1, -1, 1, 1
